id,chemical_name,cas_id,cas_number,created_at,updated_at,date_removed
1077,"Silica, crystalline (airborne particles of respirable size)",776,,2009-09-16,2013-12-05,2103-12-05
384,Coffee,732,,2009-09-02,2013-09-17,2013-09-16
448,Titanium dioxide,656,13463-67-7,2009-09-03,2013-09-23,2013-09-16
1074,"Silica, crystalline (airborne particles of respirable size)",776,,2009-09-16,2013-12-05,2103-12-05
385,Titanium dioxide,656,,2009-09-02,2009-09-02,
386,Titanium dioxide,656,,2009-09-02,2009-09-02,
387,Titanium dioxide,656,,2009-09-02,2009-09-02,
388,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
389,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
390,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
391,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
392,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
393,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
394,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
395,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
396,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
397,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
398,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
399,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
400,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
401,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
402,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
403,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
404,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
405,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
406,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
407,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
408,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
409,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
410,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
411,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
413,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
414,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
415,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
416,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
417,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
418,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
419,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
420,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
421,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
422,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
423,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
424,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
425,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
426,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
427,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
428,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
430,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
431,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
432,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
433,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
434,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
435,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
437,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
438,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
439,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
440,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
441,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
442,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
444,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
445,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
446,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
447,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
450,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
451,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
452,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
454,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
455,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
456,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
457,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
459,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
460,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
461,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
463,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",773,,2009-09-03,2013-12-05,2103-12-05
462,Titanium dioxide,656,13463-67-7,2009-09-03,2009-09-03,
464,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",773,,2009-09-03,2009-09-30,2009-09-30
2323,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",773,,2009-09-30,2013-12-05,2103-12-05
466,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",773,,2009-09-03,2013-12-05,2103-12-05
467,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",773,,2009-09-03,2013-12-05,2103-12-05
468,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",773,,2009-09-03,2009-09-30,2009-09-30
2319,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",773,,2009-09-30,2013-12-05,2009-09-30
469,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
470,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
471,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
472,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
473,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
474,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
475,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
476,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
477,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
478,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
479,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
480,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
481,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
482,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
483,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
484,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
485,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
486,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
487,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
488,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
489,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
490,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
491,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
492,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
493,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
494,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
495,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
496,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
497,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
498,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
499,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
500,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
501,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
502,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
503,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
504,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
505,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
506,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
507,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
508,Titanium dioxide,656,13463-67-7,2009-09-04,2009-09-04,
517,Titanium dioxide,656,13463-67-7,2009-09-07,2009-09-07,
509,Titanium dioxide,656,13463-67-7,2009-09-07,2009-09-07,
510,"Carbon black (airborne, unbound particles of respirable size)",104,1333-86-4,2009-09-07,2009-09-07,
511,"Carbon black (airborne, unbound particles of respirable size)",104,1333-86-4,2009-09-07,2009-09-07,
512,Titanium dioxide,656,13463-67-7,2009-09-07,2009-09-07,
513,"Carbon black (airborne, unbound particles of respirable size)",104,1333-86-4,2009-09-07,2009-09-07,
514,Titanium dioxide,656,13463-67-7,2009-09-07,2009-09-07,
515,Titanium dioxide,656,13463-67-7,2009-09-07,2009-09-07,
516,Titanium dioxide,656,13463-67-7,2009-09-07,2009-09-07,
518,Titanium dioxide,656,13463-67-7,2009-09-07,2009-09-07,
521,"Carbon black (airborne, unbound particles of respirable size)",104,1333-86-4,2009-09-07,2009-09-07,
597,"Carbon black (airborne, unbound particles of respirable size)",104,1333-86-4,2009-09-08,2009-09-08,
519,Titanium dioxide,656,13463-67-7,2009-09-07,2009-09-07,
611,"Carbon black (airborne, unbound particles of respirable size)",104,1333-86-4,2009-09-08,2009-09-08,
520,Titanium dioxide,656,13463-67-7,2009-09-07,2009-09-07,
58205,Carbon black,1104,1333-86-4,2019-01-09,2019-01-09,
58206,Carbon black,1104,1333-86-4,2019-01-09,2019-01-09,
522,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
523,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
524,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
525,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
526,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
527,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
528,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
529,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
530,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
531,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
532,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
533,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
534,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
535,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
536,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
537,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
538,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
539,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
540,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
541,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
542,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
543,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
544,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
545,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
546,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
547,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
548,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
549,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
550,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
551,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
553,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
554,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
555,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
556,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
557,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
558,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
559,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
560,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
561,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
562,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
563,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
564,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
565,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
566,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
567,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
568,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
569,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
570,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
571,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
572,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
573,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
574,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
575,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
576,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
577,Chromium (hexavalent compounds),730,,2009-09-08,2009-09-08,
578,Chromium (hexavalent compounds),730,,2009-09-08,2009-09-08,
579,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
580,Genistein (purified),750,,2009-09-08,2009-09-08,
582,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
583,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
584,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
585,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
586,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
587,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
588,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
589,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
590,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
591,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
592,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
593,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
594,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
595,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
596,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
598,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
599,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
600,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
601,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
602,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
608,Progesterone,586,57-83-0,2009-09-08,2009-09-08,
603,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
604,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
605,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
606,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
607,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
609,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
610,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
612,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
613,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
614,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
615,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
616,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
617,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
618,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
619,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
620,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
621,Titanium dioxide,656,13463-67-7,2009-09-08,2009-09-08,
622,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
623,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
624,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
626,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",773,,2009-09-09,2009-09-15,2009-09-15
999,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",773,,2009-09-15,2013-12-05,2009-09-15
625,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
627,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
628,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
629,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
630,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
631,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
632,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
633,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
634,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
635,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
636,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
637,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
638,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
639,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
640,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
641,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
642,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
643,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
644,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
645,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
646,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
647,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
648,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
649,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
650,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
651,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
652,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
653,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
654,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
655,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
656,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,2009-09-09
659,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
657,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,2009-09-09
660,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
658,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,2009-09-09
661,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
662,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
664,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
665,Titanium dioxide,656,13463-67-7,2009-09-09,2019-08-29,
666,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
667,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
63813,Carbon black,1104,1333-86-4,2019-08-29,2019-08-29,
676,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
677,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
678,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
679,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
680,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
681,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
682,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
683,Titanium dioxide,656,13463-67-7,2009-09-09,2009-09-09,
687,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
688,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
689,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
690,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
691,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
692,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
693,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
694,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
695,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
696,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
697,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
698,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
715,Cocamide diethanolamine,162,68603-42-9,2009-09-10,2009-09-21,2009-09-21
1422,Cocamide diethanolamine,162,68603-42-9,2009-09-21,2012-01-10,2012-01-10
699,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
701,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
700,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
702,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
703,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
704,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
706,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
705,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
707,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
709,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
708,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
710,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
711,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
712,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
713,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
714,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
716,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
717,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
718,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
719,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
720,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
721,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
722,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
723,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
724,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
725,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
726,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
727,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
728,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
729,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
730,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
731,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
732,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
733,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
734,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
735,Titanium dioxide,656,13463-67-7,2009-09-10,2009-09-10,
